oid,osm_id,highway,access,start_date,active_years,abandoned_date,abandoned,surface
25572,389026267,residential,,,,,,
25573,389026268,residential,,,,,,
25574,389026269,residential,,,,,,
25575,389026270,residential,,,,,,
25576,389026271,residential,,,,,,
25577,389026272,residential,,,,,,
25578,389026451,residential,,,,,,
25579,389026452,residential,,,,,,
25580,389026453,residential,,,,,,
25581,389026454,residential,,,,,,
25582,389026455,residential,,,,,,
25583,389026456,residential,,,,,,
25584,389026457,residential,,,,,,
25585,389026856,residential,,,,,,
25586,389026857,residential,,,,,,
25587,389026858,residential,,,,,,
25588,389026859,residential,,,,,,
25589,389026860,residential,,,,,,
25590,389026861,residential,,,,,,
25591,389026862,residential,,,,,,
25592,389026863,residential,,,,,,
25593,389026864,residential,,,,,,
25594,389026865,residential,,,,,,
25595,389026866,residential,,,,,,
25596,389026867,residential,,,,,,
25597,389026868,residential,,,,,,
25598,389026869,residential,,,,,,
25599,389026870,residential,,,,,,
25600,389026871,residential,,,,,,
25601,389026872,residential,,,,,,
25602,389026873,residential,,,,,,
25603,389026874,residential,,,,,,
25604,389066144,residential,,,,,,
25605,389066145,residential,,,,,,
25606,389066146,residential,,,,,,
25607,389066147,residential,,,,,,
25608,389066148,residential,,,,,,
25609,389066149,residential,,,,,,
25610,389066150,residential,,,,,,
25611,389066151,residential,,,,,,
25612,389066152,residential,,,,,,
25613,389066153,residential,,,,,,
25614,389066154,residential,,,,,,
25615,389066155,residential,,,,,,
25616,389066156,residential,,,,,,
25617,389066157,path,,,,,,
25618,389066158,residential,,,,,,
25619,389066159,residential,,,,,,
25620,389066160,residential,,,,,,
25621,389066161,residential,,,,,,
25622,389066162,residential,,,,,,
25623,389066163,residential,,,,,,
25624,389066164,path,,,,,,
25625,389066165,residential,,,,,,
25626,389066166,residential,,,,,,
25627,389066167,residential,,,,,,
25628,389066168,path,,,,,,
25629,389066169,residential,,,,,,
25630,389066170,residential,,,,,,
25631,389066171,residential,,,,,,
25632,389066172,path,,,,,,
25633,389066173,path,,,,,,
25634,389066174,residential,,,,,,
25635,389066175,residential,,,,,,
25636,389066176,residential,,,,,,
25637,389066177,residential,,,,,,
25638,389066178,residential,,,,,,
25639,389066179,residential,,,,,,
25640,389066180,residential,,,,,,
25641,389066181,residential,,,,,,
25642,389067120,residential,,,,,,
25643,389067121,residential,,,,,,
25644,389067122,residential,,,,,,
25645,389067123,residential,,,,,,
25646,389067124,path,,,,,,
25647,389067125,residential,,,,,,
25648,389067126,residential,,,,,,
25649,389067127,residential,,,,,,
25650,389067128,residential,,,,,,
25651,389067129,path,,,,,,
25652,389067130,residential,,,,,,
25653,389067131,residential,,,,,,
25654,389067132,residential,,,,,,
25655,389067133,residential,,,,,,
25656,389067134,residential,,,,,,
25657,389067135,residential,,,,,,
25658,389067136,residential,,,,,,
25659,389067137,residential,,,,,,
25660,389067138,residential,,,,,,
25661,389067139,residential,,,,,,
25662,389267969,track,,,,,,
25663,389278256,residential,,,,,,
25664,389278257,residential,,,,,,
25665,389422422,service,,,,,,
25666,389428480,service,,,,,,
25667,389428481,service,,,,,,
25668,389428497,service,,,,,,
25669,389428498,service,,,,,,
25670,389428499,service,,,,,,
25671,389428500,service,,,,,,
25672,389428501,service,,,,,,
25673,389428502,service,,,,,,
25674,389428520,service,,,,,,
25675,389428521,service,,,,,,
25676,389428522,service,,,,,,
25677,389778322,residential,,,,,,
25678,389778323,residential,,,,,,
25679,389778324,residential,,,,,,
25680,389778325,residential,,,,,,
25681,389901082,residential,,,,,,
25682,389901083,residential,,,,,,
25683,389901084,residential,,,,,,
25684,389901085,residential,,,,,,
25685,389901086,residential,,,,,,
25686,389901087,residential,,,,,,
25687,389901088,residential,,,,,,
25688,389901089,residential,,,,,,
25689,389901090,residential,,,,,,
25690,389901091,residential,,,,,,
25691,389901092,residential,,,,,,
25692,389901093,residential,,,,,,
25693,389901094,residential,,,,,,
25694,389901095,residential,,,,,,
25695,389901096,residential,,,,,,
25696,389901097,residential,,,,,,
25697,389901098,residential,,,,,,
25698,389901099,residential,,,,,,
25699,389901100,residential,,,,,,
25700,389901101,residential,,,,,,
25701,389901102,residential,,,,,,
25702,389901103,residential,,,,,,
25703,389901104,residential,,,,,,
25704,389901105,residential,,,,,,
25705,389901106,residential,,,,,,
25706,389901107,residential,,,,,,
25707,389901108,residential,,,,,,
25708,389901109,residential,,,,,,
25709,389901110,residential,,,,,,
25710,389901111,residential,,,,,,
25711,389901112,residential,,,,,,
25712,389901113,residential,,,,,,
25713,389901114,residential,,,,,,
25714,389901115,residential,,,,,,
25715,389901116,residential,,,,,,
25716,389901117,residential,,,,,,
25717,389901119,residential,,,,,,
25718,389901122,residential,,,,,,
25719,389901123,residential,,,,,,
25720,389901124,residential,,,,,,
25721,389901990,residential,,,,,,
25722,389901992,residential,,,,,,
25723,389901993,residential,,,,,,
25724,389901995,residential,,,,,,
25725,389901997,residential,,,,,,
25726,389901998,path,,,,,,
25727,389902000,residential,,,,,,
25728,389902002,residential,,,,,,
25729,389902003,residential,,,,,,
25730,390288194,residential,,,,,,
25731,390288195,residential,,,,,,
25732,390435699,residential,,,,,,
25733,390435700,residential,,,,,,
25734,390435701,residential,,,,,,
25735,390435702,residential,,,,,,
25736,390435704,residential,,,,,,
25737,390435705,residential,,,,,,
25738,390435706,residential,,,,,,
25739,390435707,residential,,,,,,
25740,390435708,residential,,,,,,
25741,390435709,residential,,,,,,
25742,390435710,residential,,,,,,
25743,390435711,residential,,,,,,
25744,390435712,residential,,,,,,
25745,390435713,residential,,,,,,
25746,390435714,residential,,,,,,
25747,390435715,unclassified,,,,,,
25748,390435716,residential,,,,,,
25749,390435717,residential,,,,,,
25750,390435718,residential,,,,,,
25751,390435719,residential,,,,,,
25752,390435720,residential,,,,,,
25753,390435721,residential,,,,,,
25754,390435722,residential,,,,,,
25755,390435723,residential,,,,,,
25756,390435724,residential,,,,,,
25757,390435725,residential,,,,,,
25758,390435726,residential,,,,,,
25759,390435727,residential,,,,,,
25760,390435728,residential,,,,,,
25761,390435729,residential,,,,,,
25762,390435730,residential,,,,,,
25763,390435731,residential,,,,,,
25764,390435732,residential,,,,,,
25765,390435733,residential,,,,,,
25766,390435734,residential,,,,,,
25767,390435735,residential,,,,,,
25768,390435736,residential,,,,,,
25769,390435737,residential,,,,,,
25770,390436835,residential,,,,,,
25771,390436836,residential,,,,,,
25772,390436837,residential,,,,,,
25773,390436838,residential,,,,,,
25774,390436839,residential,,,,,,
25775,390436840,residential,,,,,,
25776,390436841,residential,,,,,,
25777,390436842,residential,,,,,,
25778,390436843,residential,,,,,,
25779,390436844,residential,,,,,,
25780,390436845,path,,,,,,
25781,390436846,residential,,,,,,
25782,390436847,residential,,,,,,
25783,390436848,residential,,,,,,
25784,390436849,residential,,,,,,
25785,390436850,residential,,,,,,
25786,390436851,residential,,,,,,
25787,390436852,residential,,,,,,
25788,390436853,residential,,,,,,
25789,390436854,residential,,,,,,
25790,390436855,residential,,,,,,
25791,390436856,residential,,,,,,
25792,390436857,residential,,,,,,
25793,390436858,residential,,,,,,
25794,390436859,residential,,,,,,
25795,390600073,residential,,,,,,
25796,390600074,residential,,,,,,
25797,390600075,residential,,,,,,
25798,390600077,residential,,,,,,
25799,390600078,residential,,,,,,
25800,390600079,residential,,,,,,
25801,390600081,residential,,,,,,
25802,390600083,residential,,,,,,
25803,390600084,residential,,,,,,
25804,390600086,residential,,,,,,
25805,390600087,residential,,,,,,
25806,390600089,residential,,,,,,
25807,390600090,residential,,,,,,
25808,390600091,residential,,,,,,
25809,390600093,residential,,,,,,
25810,390600094,residential,,,,,,
25811,390600095,residential,,,,,,
25812,390600096,residential,,,,,,
25813,390600098,residential,,,,,,
25814,390600099,residential,,,,,,
25815,390600100,residential,,,,,,
25816,390600101,residential,,,,,,
25817,390600102,residential,,,,,,
25818,390600104,residential,,,,,,
25819,390600105,residential,,,,,,
25820,390600106,residential,,,,,,
25821,390600107,residential,,,,,,
25822,390600108,residential,,,,,,
25823,390600109,residential,,,,,,
25824,390600110,residential,,,,,,
25825,390600111,residential,,,,,,
25826,390600112,residential,,,,,,
25827,390600113,residential,,,,,,
25828,390600114,residential,,,,,,
25829,390600115,residential,,,,,,
25830,390600116,residential,,,,,,
25831,390600117,residential,,,,,,
25832,390600118,residential,,,,,,
25833,390600119,residential,,,,,,
25834,390600120,residential,,,,,,
25835,390600121,residential,,,,,,
25836,390600122,residential,,,,,,
25837,390600123,residential,,,,,,
25838,390600124,residential,,,,,,
25839,390600125,residential,,,,,,
25840,390600126,tertiary,,,,,,
25841,390600740,residential,,,,,,
25842,390600741,residential,,,,,,
25843,390600742,residential,,,,,,
25844,390600743,residential,,,,,,
25845,390600744,residential,,,,,,
25846,390600745,residential,,,,,,
25847,390600746,residential,,,,,,
25848,390600747,residential,,,,,,
25849,390600748,residential,,,,,,
25850,390600749,residential,,,,,,
25851,390600750,residential,,,,,,
25852,390600751,residential,,,,,,
25853,390600752,residential,,,,,,
25854,390600753,residential,,,,,,
25855,390600754,residential,,,,,,
25856,390600755,residential,,,,,,
25857,390600756,residential,,,,,,
25858,390600758,residential,,,,,,
25859,390666578,residential,,,,,,
25860,390666579,residential,,,,,,
25861,390666580,residential,,,,,,
25862,390855094,residential,,,,,,
25863,390855095,residential,,,,,,
25864,391005479,residential,,,,,,
25865,391005480,residential,,,,,,
25866,391005481,residential,,,,,,
25867,391005482,residential,,,,,,
25868,391005484,residential,,,,,,
25869,391005485,residential,,,,,,
25870,391005486,residential,,,,,,
25871,391005487,path,,,,,,
25872,391005488,residential,,,,,,
25873,391005490,residential,,,,,,
25874,391005491,path,,,,,,
25875,391005492,path,,,,,,
25876,391005493,residential,,,,,,
25877,391005494,residential,,,,,,
25878,391005495,residential,,,,,,
25879,391005496,residential,,,,,,
25880,391005497,residential,,,,,,
25881,391005498,residential,,,,,,
25882,391005500,residential,,,,,,
25883,391005502,residential,,,,,,
25884,391005503,residential,,,,,,
25885,391005505,residential,,,,,,
25886,391005507,residential,,,,,,
25887,391005508,residential,,,,,,
25888,391005510,residential,,,,,,
25889,391005513,residential,,,,,,
25890,391005515,residential,,,,,,
25891,391005517,residential,,,,,,
25892,391005519,residential,,,,,,
25893,391005521,path,,,,,,
25894,391005523,residential,,,,,,
25895,391005527,residential,,,,,,
25896,391005529,residential,,,,,,
25897,391005530,residential,,,,,,
25898,391005532,residential,,,,,,
25899,391005534,path,,,,,,
25900,391005536,path,,,,,,
25901,391005538,residential,,,,,,
25902,391005540,residential,,,,,,
25903,391005543,residential,,,,,,
25904,391005546,residential,,,,,,
25905,391005547,residential,,,,,,
25906,391005550,residential,,,,,,
25907,391005552,residential,,,,,,
25908,391005553,residential,,,,,,
25909,391005555,residential,,,,,,
25910,391005557,residential,,,,,,
25911,391005560,residential,,,,,,
25912,391005563,residential,,,,,,
25913,391005565,residential,,,,,,
25914,391005567,residential,,,,,,
25915,391005569,residential,,,,,,
25916,391005571,residential,,,,,,
25917,391009458,residential,,,,,,
25918,391009459,path,,,,,,
25919,391009460,path,,,,,,
25920,391009461,residential,,,,,,
25921,391009462,residential,,,,,,
25922,391009463,residential,,,,,,
25923,391009464,residential,,,,,,
25924,391009465,residential,,,,,,
25925,391009466,residential,,,,,,
25926,391009468,residential,,,,,,
25927,391009469,residential,,,,,,
25928,391009470,residential,,,,,,
25929,391009471,residential,,,,,,
25930,391009472,residential,,,,,,
25931,391009476,residential,,,,,,
25932,391009477,residential,,,,,,
25933,391009478,residential,,,,,,
25934,391009479,residential,,,,,,
25935,391009480,residential,,,,,,
25936,391009481,residential,,,,,,
25937,391009483,residential,,,,,,
25938,391009484,residential,,,,,,
25939,391009485,residential,,,,,,
25940,391009486,residential,,,,,,
25941,391009487,residential,,,,,,
25942,391009489,path,,,,,,
25943,391009491,path,,,,,,
25944,391009492,residential,,,,,,
25945,391009497,residential,,,,,,
25946,391009498,residential,,,,,,
25947,391009500,residential,,,,,,
25948,391009501,residential,,,,,,
25949,391009502,residential,,,,,,
25950,391009504,residential,,,,,,
25951,391009505,residential,,,,,,
25952,391009507,residential,,,,,,
25953,391009509,residential,,,,,,
25954,391009510,residential,,,,,,
25955,391009512,residential,,,,,,
25956,391009513,residential,,,,,,
25957,391009515,residential,,,,,,
25958,391009516,residential,,,,,,
25959,391009518,path,,,,,,
25960,391009519,residential,,,,,,
25961,391009521,residential,,,,,,
25962,391009522,residential,,,,,,
25963,391009524,path,,,,,,
25964,391009525,path,,,,,,
25965,391009527,path,,,,,,
25966,391009528,residential,,,,,,
25967,391009529,residential,,,,,,
25968,391009531,residential,,,,,,
25969,391009532,path,,,,,,
25970,391009534,residential,,,,,,
25971,391031597,residential,,,,,,
25972,391031598,residential,,,,,,
25973,391031599,residential,,,,,,
25974,391031600,residential,,,,,,
25975,391031601,residential,,,,,,
25976,391031602,residential,,,,,,
25977,391031603,residential,,,,,,
25978,391031604,residential,,,,,,
25979,391031605,residential,,,,,,
25980,391031606,residential,,,,,,
25981,391031607,residential,,,,,,
25982,391031608,residential,,,,,,
25983,391031609,path,,,,,,
25984,391031610,residential,,,,,,
25985,391031611,residential,,,,,,
25986,391031612,path,,,,,,
25987,391031613,residential,,,,,,
25988,391031614,residential,,,,,,
25989,391031615,residential,,,,,,
25990,391031616,path,,,,,,
25991,391031617,residential,,,,,,
25992,391031618,path,,,,,,
25993,391031619,residential,,,,,,
25994,391031620,residential,,,,,,
25995,391031621,residential,,,,,,
25996,391031622,residential,,,,,,
25997,391031623,residential,,,,,,
25998,391031624,residential,,,,,,
25999,391031625,residential,,,,,,
26000,391031626,residential,,,,,,
26001,391031627,residential,,,,,,
26002,391031628,residential,,,,,,
26003,391031629,residential,,,,,,
26004,391031630,residential,,,,,,
26005,391031631,residential,,,,,,
26006,391031632,residential,,,,,,
26007,391031633,residential,,,,,,
26008,391031634,residential,,,,,,
26009,391031635,residential,,,,,,
26010,391031636,residential,,,,,,
26011,391031637,residential,,,,,,
26012,391031638,residential,,,,,,
26013,391031639,residential,,,,,,
26014,391031640,residential,,,,,,
26015,391031641,residential,,,,,,
26016,391031642,residential,,,,,,
26017,391031643,residential,,,,,,
26018,391031644,residential,,,,,,
26019,391031645,residential,,,,,,
26020,391031646,residential,,,,,,
26021,391031647,residential,,,,,,
26022,391031648,residential,,,,,,
26023,391031649,residential,,,,,,
26024,391031650,residential,,,,,,
26025,391031651,residential,,,,,,
26026,391031652,residential,,,,,,
26027,391031653,residential,,,,,,
26028,391193158,residential,,,,,,
26029,391193159,residential,,,,,,
26030,391193160,residential,,,,,,
26031,391193161,residential,,,,,,
26032,391193162,residential,,,,,,
26033,391193163,residential,,,,,,
26034,391193164,residential,,,,,,
26035,391193165,residential,,,,,,
26036,391193166,residential,,,,,,
26037,391193167,residential,,,,,,
26038,391193168,unclassified,,,,,,
26039,391193169,residential,,,,,,
26040,391193170,residential,,,,,,
26041,391193171,residential,,,,,,
